ID,Description,Category,Duration,Download Link
07007129,18 month old baby girl. Protesting at having face washed,Uncategorized,253388.458,https://sound-effects-media.bbcrewind.co.uk/zip/07007129.wav.zip?download&rename=BBC_18_month_old_baby_girl__Protes_07007129
07051179,"18 week old baby boy, happy sounds during happy change.",Uncategorized,101893.333,https://sound-effects-media.bbcrewind.co.uk/zip/07051179.wav.zip?download&rename=BBC_18_week_old_baby_boy__happy_so_07051179
NHU05096210,Colony atmosphere. Alarm call. Flight alarm call at end of recording. This is a continuation of Track 18. Time duration here covers Tracks 18 & 19.,Uncategorized,37220.884,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05096210.wav.zip?download&rename=BBC_Colony_atmosphere__Alarm_call__NHU05096210
07020129,"Pack of Malamute Alaskan Huskies, general noise, exterior. (Pack of 18 dogs.)",Uncategorized,198383.855,https://sound-effects-media.bbcrewind.co.uk/zip/07020129.wav.zip?download&rename=BBC_Pack_of_Malamute_Alaskan_Huski_07020129
07018066,"Cross-Channel car ferry, exterior, close perspective recording of engines on cross-channel ferry running at 18 knots.",Uncategorized,369432.69800000003,https://sound-effects-media.bbcrewind.co.uk/zip/07018066.wav.zip?download&rename=BBC_Cross_Channel_car_ferry__exter_07018066
NHU1383-18,,Uncategorized,92026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-18.wav.zip?download&rename=BBC__NHU1383-18
NHU05096209,Colony atmosphere of adults and chicks. This recording continues on Track 19. Time duration here covers Tracks 18 & 19.,Uncategorized,180053.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05096209.wav.zip?download&rename=BBC_Colony_atmosphere_of_adults_an_NHU05096209
NHU1384-18,,Uncategorized,64026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-18.wav.zip?download&rename=BBC__NHU1384-18
NHU05024128,"Cu groans from injured buffalo on ground, snorts & movement from one or two buffalo out of a group of five which are defending it from lion pride (about 18 cats at this stage). A couple of charges to move the lions back, snarls & growls from lions. Rufous",Uncategorized,604244.354,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05024128.wav.zip?download&rename=BBC_Cu_groans_from_injured_buffalo_NHU05024128
07059094,"Blowlamp re-lit and runs (pumping after 19"").",Uncategorized,138066.667,https://sound-effects-media.bbcrewind.co.uk/zip/07059094.wav.zip?download&rename=BBC_Blowlamp_re_lit_and_runs__pump_07059094
07002035,"A blowlamp re-lit, runs with pumping from 19""",Uncategorized,136200,https://sound-effects-media.bbcrewind.co.uk/zip/07002035.wav.zip?download&rename=BBC_A_blowlamp_re_lit__runs_with_p_07002035
NHU1384-19,,Uncategorized,18026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-19.wav.zip?download&rename=BBC__NHU1384-19
NHU1383-19,,Uncategorized,87026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-19.wav.zip?download&rename=BBC__NHU1383-19
NHU05098048,Cu panting and sighs from a pride of 19 resting under a tree in the heat of the day. Hum from insects. Larks in distance.,Uncategorized,140186.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098048.wav.zip?download&rename=BBC_Cu_panting_and_sighs_from_a_pr_NHU05098048
NHU05098049,Cu panting and sighs from a pride of 19 resting under a tree in the heat of the day. Shaking ears from one lion. Hum from insects. Larks in distance.,Uncategorized,19440,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098049.wav.zip?download&rename=BBC_Cu_panting_and_sighs_from_a_pr_NHU05098049
NHU05039096,Cu panting & growling from a pride of 19 at rest at midday. The clicks or plops are their tails hitting either their backs or the ground. Hum from insects & flies. Distant birds.,Uncategorized,148831.837,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05039096.wav.zip?download&rename=BBC_Cu_panting___growling_from_a_p_NHU05039096
NHU05098043,Cu panting & growling from a pride of 19 at rest at midday. The clicks or plops are their tails hitting either their backs or the ground. Hum from insects & flies. Distant birds.,Uncategorized,148013.33299999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098043.wav.zip?download&rename=BBC_Cu_panting___growling_from_a_p_NHU05098043
NHU05039087,"Cu panting and sighs from a pride of 19 resting under a tree in the heat of the day. Shaking ears from one lion at 2'19"". Hum from insects and flies. Larks in distance.",Uncategorized,159185.125,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05039087.wav.zip?download&rename=BBC_Cu_panting_and_sighs_from_a_pr_NHU05039087
07055116,Constant sewing - 20 machines.,Uncategorized,182506.667,https://sound-effects-media.bbcrewind.co.uk/zip/07055116.wav.zip?download&rename=BBC_Constant_sewing___20_machines__07055116
07038275,"Light Laughter, 20 people.",Uncategorized,17720.091,https://sound-effects-media.bbcrewind.co.uk/zip/07038275.wav.zip?download&rename=BBC_Light_Laughter__20_people__07038275
07046097,20 cwt Massey drop hammer.,Uncategorized,79493.33300000001,https://sound-effects-media.bbcrewind.co.uk/zip/07046097.wav.zip?download&rename=BBC_20_cwt_Massey_drop_hammer__07046097
07040121,"Telephone, 20 digits dialled (acoustic). (STD telephone.)",Uncategorized,36661.95,https://sound-effects-media.bbcrewind.co.uk/zip/07040121.wav.zip?download&rename=BBC_Telephone__20_digits_dialled___07040121
07038278,"Sniggers into Hearty Laughter, 20 people.",Uncategorized,38733.922999999995,https://sound-effects-media.bbcrewind.co.uk/zip/07038278.wav.zip?download&rename=BBC_Sniggers_into_Hearty_Laughter__07038278
07061069,"General gymnasium atmosphere - large, 20 people.",Uncategorized,180040,https://sound-effects-media.bbcrewind.co.uk/zip/07061069.wav.zip?download&rename=BBC_General_gymnasium_atmosphere___07061069
07007092,20 week old baby girl. Very irritable crying.,Uncategorized,133878.05,https://sound-effects-media.bbcrewind.co.uk/zip/07007092.wav.zip?download&rename=BBC_20_week_old_baby_girl__Very_ir_07007092
NHU05085332,Calls of 20 birds around nest sites.,Uncategorized,293184.807,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05085332.wav.zip?download&rename=BBC_Calls_of_20_birds_around_nest__NHU05085332
07018001,"Cocktail Party, general atmosphere. (20 people, mixed.)",Uncategorized,372563.129,https://sound-effects-media.bbcrewind.co.uk/zip/07018001.wav.zip?download&rename=BBC_Cocktail_Party__general_atmosp_07018001
07054036,"3 metal crashes (84B) 20"", 22"", 30"".",Uncategorized,80266.667,https://sound-effects-media.bbcrewind.co.uk/zip/07054036.wav.zip?download&rename=BBC_3_metal_crashes__84B__20___22__07054036
07018041,Animated speech from twelve men aged 20-25 years.,Uncategorized,360935.98600000003,https://sound-effects-media.bbcrewind.co.uk/zip/07018041.wav.zip?download&rename=BBC_Animated_speech_from_twelve_me_07018041
0009027,chatter - pub chatter 20-30 people,Uncategorized,29960,https://sound-effects-media.bbcrewind.co.uk/zip/0009027.wav.zip?download&rename=BBC_chatter___pub_chatter_20_30_pe_0009027
07018054,"Hearty laughter, 20-30 years old. (Interior.)",Uncategorized,12028.299,https://sound-effects-media.bbcrewind.co.uk/zip/07018054.wav.zip?download&rename=BBC_Hearty_laughter__20_30_years_o_07018054
07018052,"Applause, 50 people, 20-30 years old. (Interior.)",Uncategorized,13160,https://sound-effects-media.bbcrewind.co.uk/zip/07018052.wav.zip?download&rename=BBC_Applause__50_people__20_30_yea_07018052
07018051,"Applause, 50 people, 20-30 years old. (Interior.)",Uncategorized,9640,https://sound-effects-media.bbcrewind.co.uk/zip/07018051.wav.zip?download&rename=BBC_Applause__50_people__20_30_yea_07018051
07043165,"Gelignite, three 8oz sticks explode at 20 feet.",Uncategorized,3126.667,https://sound-effects-media.bbcrewind.co.uk/zip/07043165.wav.zip?download&rename=BBC_Gelignite__three_8oz_sticks_ex_07043165
07018049,"Cheering, 50 people, 20-30 years old. (Interior.)",Uncategorized,13968.98,https://sound-effects-media.bbcrewind.co.uk/zip/07018049.wav.zip?download&rename=BBC_Cheering__50_people__20_30_yea_07018049
07018055,"Hearty laughter, 20-30 years old. (Interior.)",Uncategorized,8000,https://sound-effects-media.bbcrewind.co.uk/zip/07018055.wav.zip?download&rename=BBC_Hearty_laughter__20_30_years_o_07018055
07040115,"Telephone, 20 digits dialled (accoustic). (STD telephone.)",Uncategorized,33431.837,https://sound-effects-media.bbcrewind.co.uk/zip/07040115.wav.zip?download&rename=BBC_Telephone__20_digits_dialled___07040115
07040123,"Telephone, 20 digits dialled (pulses only). (STD telephone.)",Uncategorized,34194.83,https://sound-effects-media.bbcrewind.co.uk/zip/07040123.wav.zip?download&rename=BBC_Telephone__20_digits_dialled___07040123
07007093,20 week old baby girl. Tired and irritable crying.,Uncategorized,242324.807,https://sound-effects-media.bbcrewind.co.uk/zip/07007093.wav.zip?download&rename=BBC_20_week_old_baby_girl__Tired_a_07007093
07018043,Cheerful chatter from seven men aged 20-25 years.,Uncategorized,183600,https://sound-effects-media.bbcrewind.co.uk/zip/07018043.wav.zip?download&rename=BBC_Cheerful_chatter_from_seven_me_07018043
07018053,"Slow hand-clap into fast rhythm, 20-30 year olds. (Interior.)",Uncategorized,17320,https://sound-effects-media.bbcrewind.co.uk/zip/07018053.wav.zip?download&rename=BBC_Slow_hand_clap_into_fast_rhyth_07018053
07018047,"Gasp, 36 people, 20-30 years old. (Interior.)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07018047.wav.zip?download&rename=BBC_Gasp__36_people__20_30_years_o_07018047
07018046,"Gasp, 36 people, 20-30 years old. (Interior.)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07018046.wav.zip?download&rename=BBC_Gasp__36_people__20_30_years_o_07018046
07018010,"Conversational chatter in large room, 20 people mixed.",Uncategorized,280476.37200000003,https://sound-effects-media.bbcrewind.co.uk/zip/07018010.wav.zip?download&rename=BBC_Conversational_chatter_in_larg_07018010
07040122,"Telephone, 20 digits dialled (acoustic & pulses). (STD telephone.)",Uncategorized,35832.744,https://sound-effects-media.bbcrewind.co.uk/zip/07040122.wav.zip?download&rename=BBC_Telephone__20_digits_dialled___07040122
07040117,"Telphone, 20 digits dialled, pulses only. (STD telephone.)",Uncategorized,37175.147000000004,https://sound-effects-media.bbcrewind.co.uk/zip/07040117.wav.zip?download&rename=BBC_Telphone__20_digits_dialled__p_07040117
07040116,"Telephone, 20 digits dialled, acounstic & pulses. (STD telephone.)",Uncategorized,36532.789000000004,https://sound-effects-media.bbcrewind.co.uk/zip/07040116.wav.zip?download&rename=BBC_Telephone__20_digits_dialled___07040116
07043164,"Gelignite, two 8oz sticks explode at 20 feet.",Uncategorized,3593.333,https://sound-effects-media.bbcrewind.co.uk/zip/07043164.wav.zip?download&rename=BBC_Gelignite__two_8oz_sticks_expl_07043164
07018002,"Cocktail Party, general atmosphere, fairly animated. (20 people, mixed.)",Uncategorized,373676.50800000003,https://sound-effects-media.bbcrewind.co.uk/zip/07018002.wav.zip?download&rename=BBC_Cocktail_Party__general_atmosp_07018002
07018050,"'Hip hip hooray', 50 people, 20-30 years old. (Interior.)",Uncategorized,7600,https://sound-effects-media.bbcrewind.co.uk/zip/07018050.wav.zip?download&rename=BBC__Hip_hip_hooray___50_people__2_07018050
07018048,"Jeering & booing, 50 people, 20-30 years old. (Interior.)",Uncategorized,41780.68,https://sound-effects-media.bbcrewind.co.uk/zip/07018048.wav.zip?download&rename=BBC_Jeering___booing__50_people__2_07018048
NHU05062158,MCU mass take-off of a flock of about 20 birds.,Uncategorized,14275.714,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062158.wav.zip?download&rename=BBC_MCU_mass_take_off_of_a_flock_o_NHU05062158
07018045,"Continuous chatter, ten men and women aged 20-25 years old. (Continuous background chatter.)",Uncategorized,408563.129,https://sound-effects-media.bbcrewind.co.uk/zip/07018045.wav.zip?download&rename=BBC_Continuous_chatter__ten_men_an_07018045
NHU1383-20,,Uncategorized,41026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-20.wav.zip?download&rename=BBC__NHU1383-20
NHU1384-20,,Uncategorized,20026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-20.wav.zip?download&rename=BBC__NHU1384-20
07018057,"People dispersing after a meeting, some distant speech, 20-30 years old. (Interior.)",Uncategorized,203688.435,https://sound-effects-media.bbcrewind.co.uk/zip/07018057.wav.zip?download&rename=BBC_People_dispersing_after_a_meet_07018057
NHU05019215,Cu flock calls from about 20 birds. Other birds and vehicles in background.,Uncategorized,61652.880000000005,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05019215.wav.zip?download&rename=BBC_Cu_flock_calls_from_about_20_b_NHU05019215
07050203,"Comprehensive School, girls changing room with 20-30 3rd Year Pupils, general chatter.",Uncategorized,157293.33299999998,https://sound-effects-media.bbcrewind.co.uk/zip/07050203.wav.zip?download&rename=BBC_Comprehensive_School__girls_ch_07050203
NHU05048019,& ROYAL TERN (STERNA MAXIMA) Calls of mixed breeding colony at distance of 20 yards.,Uncategorized,104093.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05048019.wav.zip?download&rename=BBC___ROYAL_TERN__STERNA_MAXIMA__C_NHU05048019
07020011,"Silverstone, Formula One International Trophy Race 1962, start of race, warning hooter at 20"".",Uncategorized,101803.084,https://sound-effects-media.bbcrewind.co.uk/zip/07020011.wav.zip?download&rename=BBC_Silverstone__Formula_One_Inter_07020011
07018056,Six bursts of laughter from group of 20-30 year-olds. (4 seconds between each burst),Uncategorized,81811.519,https://sound-effects-media.bbcrewind.co.uk/zip/07018056.wav.zip?download&rename=BBC_Six_bursts_of_laughter_from_gr_07018056
07063016,"Pigs, interior, general atmosphere of approx 20 pigs feeding, very active with some loud squeals.",Uncategorized,236962.494,https://sound-effects-media.bbcrewind.co.uk/zip/07063016.wav.zip?download&rename=BBC_Pigs__interior__general_atmosp_07063016
NHU05040129,"Single Muntjac barking in distance, at pre-dawn. Owl in b/g @ 20"", pigeon @ 2'13"". Distant traffic.",Uncategorized,139529.887,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05040129.wav.zip?download&rename=BBC_Single_Muntjac_barking_in_dist_NHU05040129
NHU05048007,Mcu calls and bill-claps from a 20 day old chick. Gulls and terns in distance. Distant surf.,Uncategorized,50626.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05048007.wav.zip?download&rename=BBC_Mcu_calls_and_bill_claps_from__NHU05048007
NHU05048008,Cu bill-claps from 20 day old chick preening itself. Gulls and terns in background. Surf in background.,Uncategorized,122413.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05048008.wav.zip?download&rename=BBC_Cu_bill_claps_from_20_day_old__NHU05048008
NHU05025021,Cu bellows & snorts from a group of about 20 splashing in water. Blacksmith plovers call at start. Slight wind in reeds.,Uncategorized,183480.27200000003,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05025021.wav.zip?download&rename=BBC_Cu_bellows___snorts_from_a_gro_NHU05025021
07063005,"Goat House, interior, general atmosphere with about 20 goats moving around pens & cudding, dogs bark occasionally in the distance.",Uncategorized,128202.494,https://sound-effects-media.bbcrewind.co.uk/zip/07063005.wav.zip?download&rename=BBC_Goat_House__interior__general__07063005
07070182,"Thai Buddhist Temple, interior, approx 20 Buddhist Monks praying & chanting, with slight breeze passing through temple. (Recorded in Thailand.)",Uncategorized,198960,https://sound-effects-media.bbcrewind.co.uk/zip/07070182.wav.zip?download&rename=BBC_Thai_Buddhist_Temple__interior_07070182
NHU05098160,Electrical discharge from up to 20 moths. Mechanical sound made by wings. Rapid pulses from vibrating wings or moths in flight.,Uncategorized,290320,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098160.wav.zip?download&rename=BBC_Electrical_discharge_from_up_t_NHU05098160
NHU05098161,Electrical discharge from up to 20 moths. Mechanical sound made by wings. Rapid pulses from vibrating wings or moths in flight.,Uncategorized,92826.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098161.wav.zip?download&rename=BBC_Electrical_discharge_from_up_t_NHU05098161
NHU05095210,Electrical discharge from up to 20 moths. Mechanical sound made by wings. Rapid pulses from vibrating wings or moths in flight.,Uncategorized,344849.977,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05095210.wav.zip?download&rename=BBC_Electrical_discharge_from_up_t_NHU05095210
NHU05048010,Mcu calls from 20 day old chick. Flies buzzing around nest. Gulls and terns in background. Wind and surf in background.,Uncategorized,43733.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05048010.wav.zip?download&rename=BBC_Mcu_calls_from_20_day_old_chic_NHU05048010
07063015,"Piglets, interior, approx 20-30 2-5 month old pigs, scurrying around in bungalows (special fattening pens)  in number, some older pigs in background.",Uncategorized,104509.16100000001,https://sound-effects-media.bbcrewind.co.uk/zip/07063015.wav.zip?download&rename=BBC_Piglets__interior__approx_20_3_07063015
NHU05064251,"Mc-mcu calls from a flock of at lest 20 birds, waves splashing on rocks. Engine hum in b/g is less noticeable towards end.",Uncategorized,175330.975,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05064251.wav.zip?download&rename=BBC_Mc_mcu_calls_from_a_flock_of_a_NHU05064251
NHU05025020,Cu splashing & snorts from a group of about 20 flicking water over their backs with their tails. A few calls from blacksmith plover & pectoral-patch cisticola. Wind in reeds.,Uncategorized,199828.571,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05025020.wav.zip?download&rename=BBC_Cu_splashing___snorts_from_a_g_NHU05025020
NHU05035078,"Cu movement and calls from up to 20 birds in winter roost (interior). Birds flying in at start. Sounds of birds shuffling around in roost, bill clicking, preening and fluttering wings. Doves, blackbirds and pheasants in distance. Distant traffic at times.",Uncategorized,760995.465,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05035078.wav.zip?download&rename=BBC_Cu_movement_and_calls_from_up__NHU05035078
NHU05035077,"Mcu -cu wingbeats and calls from several wrens going to winter roost. Sounds, calls and wingbeats from about 20 birds inside roost. Some radio breakthrough. Blackbirds and pheasants call in background. Distant traffic noise.",Uncategorized,733698.776,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05035077.wav.zip?download&rename=BBC_Mcu__cu_wingbeats_and_calls_fr_NHU05035077
NHU05033108,MC calls & alarm calls with MCU feeding sounds from a troop of obout 20 in trees. Trumpeter Hornbills making most of the calls just in b/g. Cicadas & occasional calls from other birds. Recorded at dusk.,Uncategorized,336688.32200000004,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05033108.wav.zip?download&rename=BBC_MC_calls___alarm_calls_with_MC_NHU05033108
NHU05019220,"Cu movement sounds while feeding, about 20 birds in several families.Short calls at start & through band - high pitched, probably alarm calls, maybe young. adult vulturine guineafowl calls at 2'52"" & 3'40"". Yellow-necked spurfowl calls at 2'40"". other bir",Uncategorized,269301.94999999995,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05019220.wav.zip?download&rename=BBC_Cu_movement_sounds_while_feedi_NHU05019220
NHU05025019,"Cu splashing, snorts & a few grunts from a group of about 20 in pool. Water not deep enough to cover their backs so they are flicking water over themselves with their tails. Occasionally they rollover completely. Wind in reeds at start, dying away complet",Uncategorized,305849.43299999996,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05025019.wav.zip?download&rename=BBC_Cu_splashing__snorts___a_few_g_NHU05025019
07040192,Cash Register being reset. (Type 21 Itemizing Machine.),Uncategorized,8796.463,https://sound-effects-media.bbcrewind.co.uk/zip/07040192.wav.zip?download&rename=BBC_Cash_Register_being_reset___Ty_07040192
07040191,"Cash Register keyboard operated, drawer opened, bell, change given, drawer closed. (Repeated three times.) (Type 21 Electric Itemizing Machine.)",Uncategorized,49560,https://sound-effects-media.bbcrewind.co.uk/zip/07040191.wav.zip?download&rename=BBC_Cash_Register_keyboard_operate_07040191
NHU1383-21,,Uncategorized,93026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-21.wav.zip?download&rename=BBC__NHU1383-21
NHU1384-21,,Uncategorized,57026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-21.wav.zip?download&rename=BBC__NHU1384-21
07027168,"Revolver: A. 22 Magnum, single shot, outside.",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07027168.wav.zip?download&rename=BBC_Revolver__A__22_Magnum__single_07027168
07007121,22 week old baby girl. Trying to talk.,Uncategorized,126290.658,https://sound-effects-media.bbcrewind.co.uk/zip/07007121.wav.zip?download&rename=BBC_22_week_old_baby_girl__Trying__07007121
07027170,"Revolver: A. 22 long rifle bullet fired from a revolver, single shot, outside.",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07027170.wav.zip?download&rename=BBC_Revolver__A__22_long_rifle_bul_07027170
07027169,"Revolver: A. 22 Magnum, 6 shots, outside.",Uncategorized,14229.751,https://sound-effects-media.bbcrewind.co.uk/zip/07027169.wav.zip?download&rename=BBC_Revolver__A__22_Magnum__6_shot_07027169
07007120,22 week old baby girl. Tantrums when toys are taken,Uncategorized,117805.941,https://sound-effects-media.bbcrewind.co.uk/zip/07007120.wav.zip?download&rename=BBC_22_week_old_baby_girl__Tantrum_07007120
07007095,22 week old baby girl. Crying in temper.,Uncategorized,182985.941,https://sound-effects-media.bbcrewind.co.uk/zip/07007095.wav.zip?download&rename=BBC_22_week_old_baby_girl__Crying__07007095
07007119,22 week old baby girl. Trying to talk and playing with toys.,Uncategorized,120656.599,https://sound-effects-media.bbcrewind.co.uk/zip/07007119.wav.zip?download&rename=BBC_22_week_old_baby_girl__Trying__07007119
07007094,"22 week old baby girl, Cooing, laughing and sucking thumb.",Uncategorized,186131.837,https://sound-effects-media.bbcrewind.co.uk/zip/07007094.wav.zip?download&rename=BBC_22_week_old_baby_girl__Cooing__07007094
07027171,"Revolver:  A. 22 long rifle bullet fired from a revolver, 6 shots, outside.",Uncategorized,11185.76,https://sound-effects-media.bbcrewind.co.uk/zip/07027171.wav.zip?download&rename=BBC_Revolver___A__22_long_rifle_bu_07027171
NHU1383-22,,Uncategorized,32026.667000000005,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-22.wav.zip?download&rename=BBC__NHU1383-22
NHU1384-22,,Uncategorized,77026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-22.wav.zip?download&rename=BBC__NHU1384-22
NHU05096188,"Atmosphere of the largest cliff-face on the island. Several thousand guillemots (sounding slightly closer than on Tr21 & 22), smaller numbers of razorbills and kittiwakes.",Uncategorized,691026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05096188.wav.zip?download&rename=BBC_Atmosphere_of_the_largest_clif_NHU05096188
NHU1383-23,,Uncategorized,85026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-23.wav.zip?download&rename=BBC__NHU1383-23
NHU1384-23,,Uncategorized,62026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-23.wav.zip?download&rename=BBC__NHU1384-23
07023290,"Cars: Rolls Royce ""Silver Ghost"", 1911 model, 6 cylinders, 35 H.P. Interior, handle turned for 23"", door shut, false start on cold engine, start into brisk run, stop",Uncategorized,303846.59900000005,https://sound-effects-media.bbcrewind.co.uk/zip/07023290.wav.zip?download&rename=BBC_Cars__Rolls_Royce__Silver_Ghos_07023290
07018022,24 men and women cheering. (Farcical.),Uncategorized,6129.478,https://sound-effects-media.bbcrewind.co.uk/zip/07018022.wav.zip?download&rename=BBC_24_men_and_women_cheering___Fa_07018022
07018037,"Victorian party chatter, 24 men & women. (Farcical.)",Uncategorized,91595.94099999999,https://sound-effects-media.bbcrewind.co.uk/zip/07018037.wav.zip?download&rename=BBC_Victorian_party_chatter__24_me_07018037
07076047,An 8 mm projector running at 24 f.p.s.,Uncategorized,115658.594,https://sound-effects-media.bbcrewind.co.uk/zip/07076047.wav.zip?download&rename=BBC_An_8_mm_projector_running_at_2_07076047
07025091,"Sikorski 61N, Helicopter, interior, constant flight. (24 seater with General Electric CT 58 Turbine engine)",Uncategorized,107738.98,https://sound-effects-media.bbcrewind.co.uk/zip/07025091.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__inte_07025091
07025047,"Piper Cerokee, Light Aircraft, interior,  land, taxi, shutdown-landing at 24"". (Light aircraft)",Uncategorized,62460.091,https://sound-effects-media.bbcrewind.co.uk/zip/07025047.wav.zip?download&rename=BBC_Piper_Cerokee__Light_Aircraft__07025047
07014092,"Platoon presents arms on parade ground, without spoken command. (Recorded at Royal Military Academy, Sandhurst.) (NB Platoon = 24 men.)",Uncategorized,5400,https://sound-effects-media.bbcrewind.co.uk/zip/07014092.wav.zip?download&rename=BBC_Platoon_presents_arms_on_parad_07014092
07025089,"Sikorski 61N, Helicopter, interior, Shut down. (24 seater with General Electric CT 58 Turbine engine)",Uncategorized,81762.47200000001,https://sound-effects-media.bbcrewind.co.uk/zip/07025089.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__inte_07025089
07014089,"Platoon coming to attention on parade ground, without spoken command. (Recorded at Royal Military Academy, Sandhurst.) (NB Platoon = 24 men.)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07014089.wav.zip?download&rename=BBC_Platoon_coming_to_attention_on_07014089
07025087,"Sikorski 61N, Helicopter, interior, Start up. (24 seater with General Electric CT 58 Turbine engine)",Uncategorized,121870.567,https://sound-effects-media.bbcrewind.co.uk/zip/07025087.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__inte_07025087
07025083,"Sikorski 61N, Helicopter, exterior, Start up, warm up, hover. (General Electric, 24 seater CT 58 Turbine engine)",Uncategorized,165016.961,https://sound-effects-media.bbcrewind.co.uk/zip/07025083.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__exte_07025083
NHU1383-24,,Uncategorized,49026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-24.wav.zip?download&rename=BBC__NHU1383-24
NHU1384-24,,Uncategorized,30026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-24.wav.zip?download&rename=BBC__NHU1384-24
07025086,"Sikorski 61N, Helicopter, exterior, Approach, land, shut down. (24 seater with General Electric CT 58 Turbine engine)",Uncategorized,127798.277,https://sound-effects-media.bbcrewind.co.uk/zip/07025086.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__exte_07025086
07025090,"Sikorski 61N, Helicopter, interior, Land, alight whilst blades still turning. (24 seater with General Electric CT 58 Turbine engine)",Uncategorized,49873.175,https://sound-effects-media.bbcrewind.co.uk/zip/07025090.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__inte_07025090
07025088,"Sikorski 61N, Helicopter, interior, Taxi and rolling take-off. (24 seater with General Electric CT 58 Turbine engine)",Uncategorized,82475.692,https://sound-effects-media.bbcrewind.co.uk/zip/07025088.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__inte_07025088
07014091,"Platoon about turns on parade ground, without spoken command. (Recorded at Royal Military Academy, Sandhurst.) (NB Platoon = 24 men.)",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07014091.wav.zip?download&rename=BBC_Platoon_about_turns_on_parade__07014091
07014090,"Platoon left turns on parade ground, without spoken command. (Recorded at Royal Military Academy, Sandhurst.) (NB Platoon = 24 men.)",Uncategorized,4660,https://sound-effects-media.bbcrewind.co.uk/zip/07014090.wav.zip?download&rename=BBC_Platoon_left_turns_on_parade_g_07014090
07014093,"Platoon grounds arms on parade ground, without spoken command. (Recorded at Royal Military Academy, Sandhurst.) (NB Platoon = 24 men.)",Uncategorized,6200,https://sound-effects-media.bbcrewind.co.uk/zip/07014093.wav.zip?download&rename=BBC_Platoon_grounds_arms_on_parade_07014093
07025085,"Sikorski 61N, Helicopter, exterior, Take off and depart. (24 seater with General Electric CT 58 Turbine engine)",Uncategorized,37917.437999999995,https://sound-effects-media.bbcrewind.co.uk/zip/07025085.wav.zip?download&rename=BBC_Sikorski_61N__Helicopter__exte_07025085
